11-25-2015	git Version:  4ff2ea7
id	name	defn	synonyms	is_a id	is_a name
SOY:0000209	m2-F2	An inflorescence associated with the axilla of the 2nd metamer on an axillary shoot originating from the 2nd metamer on the main stem.	PO:0009049 Inflorescence RELATED	SOY:0000242	Axillary Inflorescence Structures
SOY:0000210	m3-F2	An inflorescence associated with the axilla of the 2nd metamer on an axillary shoot originating from the 3rd metamer on the main stem.	PO:0009049 Inflorescence RELATED	SOY:0000242	Axillary Inflorescence Structures
SOY:0000211	m4-F2	An inflorescence associated with the axilla of the 2nd metamer on an axillary shoot originating from the 4th metamer on the main stem.	PO:0009049 Inflorescence RELATED	SOY:0000242	Axillary Inflorescence Structures
SOY:0000212	m5-F2	An inflorescence associated with the axilla of the 2nd metamer on an axillary shoot originating from the 5th metamer on the main stem.	PO:0009049 Inflorescence RELATED	SOY:0000242	Axillary Inflorescence Structures
SOY:0000213	m6-F2	An inflorescence associated with the axilla of the 2nd metamer on an axillary shoot originating from the 6th metamer on the main stem.	PO:0009049 Inflorescence RELATED	SOY:0000242	Axillary Inflorescence Structures
SOY:0000214	m7-F2	An inflorescence associated with the axilla of the 2nd metamer on an axillary shoot originating from the 7th metamer on the main stem.	PO:0009049 Inflorescence RELATED	SOY:0000242	Axillary Inflorescence Structures
SOY:0000215	m8-F2	An inflorescence associated with the axilla of the 2nd metamer on an axillary shoot originating from the 8th metamer on the main stem.	PO:0009049 Inflorescence RELATED	SOY:0000242	Axillary Inflorescence Structures
SOY:0000216	m9-F2	An inflorescence associated with the axilla of the 2nd metamer on an axillary shoot originating from the 9th metamer on the main stem.	PO:0009049 Inflorescence RELATED	SOY:0000242	Axillary Inflorescence Structures
SOY:0000217	m10-F2	An inflorescence associated with the axilla of the 2nd metamer on an axillary shoot originating from the 10th metamer on the main stem.	PO:0009049 Inflorescence RELATED	SOY:0000242	Axillary Inflorescence Structures
SOY:0000218	m11-F2	An inflorescence associated with the axilla of the 2nd metamer on an axillary shoot originating from the 11th metamer on the main stem.	PO:0009049 Inflorescence RELATED	SOY:0000242	Axillary Inflorescence Structures
SOY:0000219	m12-F2	An inflorescence associated with the axilla of the 2nd metamer on an axillary shoot originating from the 11th metamer on the main stem.	PO:0009049 Inflorescence RELATED	SOY:0000242	Axillary Inflorescence Structures
SOY:0000220	m13-F2	An inflorescence associated with the axilla of the 2nd metamer on an axillary shoot originating from the 13th metamer on the main stem.	PO:0009049 Inflorescence RELATED	SOY:0000242	Axillary Inflorescence Structures
SOY:0000221	m14-F2	An inflorescence associated with the axilla of the 2nd metamer on an axillary shoot originating from the 14th metamer on the main stem.	PO:0009049 Inflorescence RELATED	SOY:0000242	Axillary Inflorescence Structures
SOY:0000222	m15-F2	An inflorescence associated with the axilla of the 2nd metamer on an axillary shoot originating from the 15th metamer on the main stem.	PO:0009049 Inflorescence RELATED	SOY:0000242	Axillary Inflorescence Structures
SOY:0000223	m16-F2	An inflorescence associated with the axilla of the 2nd metamer on an axillary shoot originating from the 16th metamer on the main stem.	PO:0009049 Inflorescence RELATED	SOY:0000242	Axillary Inflorescence Structures
SOY:0000224	m1-F3	An inflorescence associated with the axilla of the 3rd metamer on an axillary shoot originating from the first metamer on the main stem.	PO:0009049 Inflorescence RELATED	SOY:0000242	Axillary Inflorescence Structures
SOY:0000225	m2-F3	An inflorescence associated with the axilla of the 3rd metamer on an axillary shoot originating from the 2nd metamer on the main stem.	PO:0009049 Inflorescence RELATED	SOY:0000242	Axillary Inflorescence Structures
SOY:0000226	m3-F3	An inflorescence associated with the axilla of the 3rd metamer on an axillary shoot originating from the 3rd metamer on the main stem.	PO:0009049 Inflorescence RELATED	SOY:0000242	Axillary Inflorescence Structures
SOY:0000227	m4-F3	An inflorescence associated with the axilla of the 3rd metamer on an axillary shoot originating from the 4th metamer on the main stem.	PO:0009049 Inflorescence RELATED	SOY:0000242	Axillary Inflorescence Structures
SOY:0000228	m5-F3	An inflorescence associated with the axilla of the 3rd metamer on an axillary shoot originating from the 5th metamer on the main stem.	PO:0009049 Inflorescence RELATED	SOY:0000242	Axillary Inflorescence Structures
SOY:0000229	m6-F3	An inflorescence associated with the axilla of the 3rd metamer on an axillary shoot originating from the 6th metamer on the main stem.	PO:0009049 Inflorescence RELATED	SOY:0000242	Axillary Inflorescence Structures
SOY:0000230	m7-F3	An inflorescence associated with the axilla of the 3rd metamer on an axillary shoot originating from the 7th metamer on the main stem.	PO:0009049 Inflorescence RELATED	SOY:0000242	Axillary Inflorescence Structures
SOY:0000231	m8-F3	An inflorescence associated with the axilla of the 3rd metamer on an axillary shoot originating from the 8th metamer on the main stem.	PO:0009049 Inflorescence RELATED	SOY:0000242	Axillary Inflorescence Structures
SOY:0000232	m9-F3	An inflorescence associated with the axilla of the 3rd metamer on an axillary shoot originating from the 9th metamer on the main stem.	PO:0009049 Inflorescence RELATED	SOY:0000242	Axillary Inflorescence Structures
SOY:0000233	m10-F3	An inflorescence associated with the axilla of the 3rd metamer on an axillary shoot originating from the 10th metamer on the main stem.	PO:0009049 Inflorescence RELATED	SOY:0000242	Axillary Inflorescence Structures
SOY:0000234	m11-F3	An inflorescence associated with the axilla of the 3rd metamer on an axillary shoot originating from the 11th metamer on the main stem.	PO:0009049 Inflorescence RELATED	SOY:0000242	Axillary Inflorescence Structures
SOY:0000235	m12-F3	An inflorescence associated with the axilla of the 3rd metamer on an axillary shoot originating from the 12th metamer on the main stem.	PO:0009049 Inflorescence RELATED	SOY:0000242	Axillary Inflorescence Structures
SOY:0000236	m13-F3	An inflorescence associated with the axilla of the 3rd metamer on an axillary shoot originating from the 13th metamer on the main stem.	PO:0009049 Inflorescence RELATED	SOY:0000242	Axillary Inflorescence Structures
SOY:0000237	m14-F3	An inflorescence associated with the axilla of the 3rd metamer on an axillary shoot originating from the 14th metamer on the main stem.	PO:0009049 Inflorescence RELATED	SOY:0000242	Axillary Inflorescence Structures
SOY:0000238	m15-F3	An inflorescence associated with the axilla of the 3rd metamer on an axillary shoot originating from the 15th metamer on the main stem.	PO:0009049 Inflorescence RELATED	SOY:0000242	Axillary Inflorescence Structures
SOY:0000239	m16-F3	An inflorescence associated with the axilla of the 3rd metamer on an axillary shoot originating from the 16th metamer on the main stem.	PO:0009049 Inflorescence RELATED	SOY:0000242	Axillary Inflorescence Structures
SOY:0000240	Main Stem Structures	Structures of the metamers of the main stem.		SOY:0002028	Shoot structures
SOY:0000241	Axillary Shoot Metamers	Development of the metamers of on the axillary shoots of the main stem.		SOY:0002027	Axilliary stem metamers
SOY:0000242	Axillary Inflorescence Structures	Inflorescences originating from the axillary shoots.	PO:0006343 Axillary shoot BROAD; PO:0009049 Inflorescence RELATED	SOY:0002027	Axilliary stem metamers
SOY:0000243	Main Stem Metamers	Metamers (internodes and nodes) on the main stem.	PO:0020141 Stem node EXACT; PO:0020142 Stem internode EXACT	SOY:0002026	Main stem metamers
SOY:0000244	Main Stem Inflorescences	Inflorescensces originating from the axilla of nodes on the main stem.	PO:0009049 Inflorescence RELATED	SOY:0002026	Main stem metamers
SOY:0000245	m0	Metamer associated with the cotyledon of a soybean plant.	BBCH scale 100 cotyledons completely unfolded RELATED	SOY:0000243	Main Stem Metamers
SOY:0000246	Axillary Shoot Structures	Structures arising from axillary shoots formed from the main stem.		SOY:0002028	Shoot structures
SOY:0000247	Leaf Developmental Stages	Developmental stages of soybean leaf maturation.		SOY:0001650	Soybean Development Stages
SOY:0000248	0.1 Bud Break	Leaf bud visible.		SOY:0000247	Leaf Developmental Stages
SOY:0000249	0.2 Blades Visible	Leaf blades just visble and furled.		SOY:0000247	Leaf Developmental Stages
SOY:0000250	0.3 leaflets Visible	Individual leaflets and petioles visible.		SOY:0000247	Leaf Developmental Stages
SOY:0000251	0.4 Leaflets Unfurled	Leaflets are visible and unfurled.		SOY:0000247	Leaf Developmental Stages
SOY:0000252	0.5 Leaflets Partially Open	Leaflets are visible and partly opened.		SOY:0000247	Leaf Developmental Stages
SOY:0000253	0.6 Leaflets Half Open	Leaflets are unfurled and half opened.		SOY:0000247	Leaf Developmental Stages
SOY:0000254	0.7 Leaflets Fully Open	Leaflets are fully open.	PO:0001052 2 leaf expansion stage RELATED	SOY:0000247	Leaf Developmental Stages
SOY:0000255	0.8 Leaflets Mature Size	Leaflets have obtained mature size.	PO:0001053 3 leaf fully expanded RELATED	SOY:0000247	Leaf Developmental Stages
SOY:0000256	0.9 Leaflets Senescent	Leaflets are senescent.	PO:0001054 4 leaf senescence stage NARROW	SOY:0000247	Leaf Developmental Stages
SOY:0000257	Pod Developmental Stages	Stages of soybean pod development.	PO:0001002 Fruit development stages RELATED		
SOY:0000258	Pod Just Visible	Developing pod is just decernable.			
SOY:0000259	m1.1	Bud break of the unifoliate leaf.		SOY:0000100	m1
SOY:0000260	m1.2	Blade of the unifoliate leaves visible.		SOY:0000100	m1
SOY:0000261	m1.3	Unifoliate leaves visible.		SOY:0000100	m1
SOY:0000262	m1.4	Unifoliate leaves unfurled.		SOY:0000100	m1
SOY:0000263	m1.5	Unifoliate leaves partially open.		SOY:0000100	m1
SOY:0000264	m1.6	Unifoliate leaves half open.		SOY:0000100	m1
SOY:0000265	m1.7	Unifoliate leaves fully open.	BBCH scale 101 First pair of true leaves unfolded RELATED; BBCH scale 101 Unifoliate leaves unfolded RELATED; PO:0001053 3 leaf fully expanded RELATED; PO:0007094 LP.01 one leaf visible RELATED	SOY:0000100	m1
SOY:0000266	m1.8	Unifoliate leaves are mature size.	PO:0001053 3 leaf fully expanded RELATED	SOY:0000100	m1
SOY:0000267	m1.9	Unifoliate leaves senescent.	PO:0001054 4 leaf senescence stage RELATED	SOY:0000100	m1
SOY:0000268	m10.1	Leaf bud is just visible.		SOY:0000109	m10
SOY:0000269	m10.2	Trifoliate leaf blades visible.		SOY:0000109	m10
SOY:0000270	m10.3	Leaflets visible.		SOY:0000109	m10
SOY:0000271	m10.4	Leaflets unfurled.		SOY:0000109	m10
SOY:0000272	m10.5	Leaflets partially open.		SOY:0000109	m10
SOY:0000273	m10.6	Leaflets half open.		SOY:0000109	m10
SOY:0000274	m10.7	Leaflets fully open.	BBCH scale 110 Trifoliolate leaf on tenth node unfolded RELATED; PO:0007103 LP.10 ten leaves visible RELATED	SOY:0000109	m10
SOY:0000275	m10.8	Leaflets are mature size.	PO:0001053 3 leaf fully expanded RELATED	SOY:0000109	m10
SOY:0000276	m10.9	Leaflets senescent.	PO:0001054 4 leaf senescence stage RELATED	SOY:0000109	m10
SOY:0000277	m11.1	Leaf bud just visible.		SOY:0000110	m11
SOY:0000278	m11.2	Leaflet blades just visible.		SOY:0000110	m11
SOY:0000279	m11.3	Leaflets visible.		SOY:0000110	m11
SOY:0000280	m11.4	Leaflets unfurled.		SOY:0000110	m11
SOY:0000281	m11.5	Leaflets partially open.		SOY:0000110	m11
SOY:0000282	m11.6	Leaflets half open.		SOY:0000110	m11
SOY:0000283	m11.7	Leaflets fully open.	BBCH scale 111 Trifoliolate leaf on eleventh node unfolded RELATED; PO:0007116 LP.11 eleven leaves visible RELATED	SOY:0000110	m11
SOY:0000284	m11.8	Leaflets are mature size.	PO:0001053 3 leaf fully expanded RELATED	SOY:0000110	m11
SOY:0000285	m11.9	Leaflets senescent.	PO:0001054 4 leaf senescence stage RELATED	SOY:0000110	m11
SOY:0000286	m12.1	Leaf bud visible.		SOY:0000111	m12
SOY:0000287	m12.2	Leaflet blades are just visible.		SOY:0000111	m12
SOY:0000288	m12.3	Leaflets are visible.		SOY:0000111	m12
SOY:0000289	m12.4	Leaflets unfurled.		SOY:0000111	m12
SOY:0000290	m12.5	Leaflets partially open.		SOY:0000111	m12
SOY:0000291	m12.6	Leaflets half open.		SOY:0000111	m12
SOY:0000292	m12.7	Leaflets fully open.	BBCH scale 112 Trifoliolate leaf on twelveth node unfolded RELATED; PO:0007064 LP.12 twelve leaves visible RELATED	SOY:0000111	m12
SOY:0000293	m12.8	Leaflets are mature size.	PO:0001053 3 leaf fully expanded RELATED	SOY:0000111	m12
SOY:0000294	m12.9	Leaflets are senescent.	PO:0001054 4 leaf senescence stage RELATED	SOY:0000111	m12
SOY:0000295	m13.1	Leaf bud visible.		SOY:0000112	m13
SOY:0000296	m13.2	Leaflet blades visible.		SOY:0000112	m13
SOY:0000297	m13.3	Leaflets visible.		SOY:0000112	m13
SOY:0000298	m13.4	Leaflets unfurled.		SOY:0000112	m13
SOY:0000299	m13.5	Leaflets partially open.		SOY:0000112	m13
SOY:0000300	m13.6	Leaflets half open.		SOY:0000112	m13
SOY:0000301	m13.7	Leaflets fully open.	BBCH scale 113 Trifoliolate leaf on the thirteenth node unfolded RELATED; PO:0007083 LP.13 thirteen leaves visible RELATED	SOY:0000112	m13
SOY:0000302	m13.8	Leaflets are mature size.	PO:0001053 3 leaf fully expanded RELATED	SOY:0000112	m13
SOY:0000303	m13.9	Leaflets are senescent.	PO:0001054 4 leaf senescence stage RELATED	SOY:0000112	m13
SOY:0000304	m14.1	Leaf bud visible.		SOY:0000113	m14
SOY:0000305	m14.2	Leaflet blades visible.		SOY:0000113	m14
SOY:0000306	m14.3	Leaflets visible.		SOY:0000113	m14
SOY:0000307	m14.4	Leaflets unfurled.		SOY:0000113	m14
SOY:0000308	m14.5	Leaflets partially open.		SOY:0000113	m14
SOY:0000309	m14.6	Leaflets half open.		SOY:0000113	m14
SOY:0000310	m14.7	Leaflets half open.	BBCH scale 114 Trifoliolate leaf on the fourteenth node unfolded RELATED; PO:0007085 LP.14 fourteen leaves visible RELATED	SOY:0000113	m14
SOY:0000311	m14.8	Leaflets are mature size.	PO:0001053 3 leaf fully expanded RELATED	SOY:0000113	m14
SOY:0000312	m14.9	Leaflets are senescent.	PO:0001054 4 leaf senescence stage RELATED	SOY:0000113	m14
SOY:0000313	m15.1	Leaf bud visible.		SOY:0000114	m15
SOY:0000314	m15.2	Leaflet blades visible.		SOY:0000114	m15
SOY:0000315	m15.3	Leaflets visible.		SOY:0000114	m15
SOY:0000316	m15.4	Leaflets unfurled.		SOY:0000114	m15
SOY:0000317	m15.5	Leaflets partially open.		SOY:0000114	m15
SOY:0000318	m15.6	Leaflets half open.		SOY:0000114	m15
SOY:0000319	m15.7	Leaflets are fully open.	BBCH scale 115 Trifoliolate leaf on the fifteenth node unfolded RELATED; PO:0007104 LP.15 fifteen leaves visible RELATED	SOY:0000114	m15
SOY:0000320	m15.8	Leaflets are mature size.	PO:0001053 3 leaf fully expanded RELATED	SOY:0000114	m15
SOY:0000321	m15.9	Leaflets are senescent.	PO:0001054 4 leaf senescence stage RELATED	SOY:0000114	m15
SOY:0000322	m16.1	Leaf bud visible.		SOY:0000115	m16
SOY:0000323	m16.2	Leaflet blades visible.		SOY:0000115	m16
SOY:0000324	m16.3	Leaflets visible.		SOY:0000115	m16
SOY:0000325	m16.4	Leaflets unfurled.		SOY:0000115	m16
SOY:0000326	m16.5	Leaflets partially open.		SOY:0000115	m16
SOY:0000327	m16.6	Leaflets half open.		SOY:0000115	m16
SOY:0000328	m16.7	Leaflets are fully open.	BBCH scale 116 Trifoliolate leaf on the sixteenth node unfolded RELATED; PO:0007119 LP.16 sixteen leaves visible RELATED	SOY:0000115	m16
SOY:0000329	m16.8	Leaflets are mature size.	PO:0001053 3 leaf fully expanded RELATED	SOY:0000115	m16
SOY:0000330	m16.9	Leaflets are senescent.	PO:0001054 4 leaf senescence stage RELATED	SOY:0000115	m16
SOY:0000331	m2.1	Leaf bud visible.		SOY:0000101	m2
SOY:0000332	m2.2	Leaflet blades visible.		SOY:0000101	m2
SOY:0000333	m2.3	Leaflets visible.		SOY:0000101	m2
SOY:0000334	m2.4	Leaflets unfurled.		SOY:0000101	m2
SOY:0000335	m2.5	Leaflets partially open.		SOY:0000101	m2
SOY:0000336	m2.6	Leaflets half open.		SOY:0000101	m2
SOY:0000337	m2.7	Leaflets are fully open.	BBCH scale 102 Trifoliolate leaf on second node unfolded RELATED; PO:0007098 LP.02 two leaves visible RELATED	SOY:0000101	m2
SOY:0000338	m2.8	Leaflets are mature size.	PO:0001053 3 leaf fully expanded RELATED	SOY:0000101	m2
SOY:0000339	m2.9	Leaflets are senescent.	PO:0001054 4 leaf senescence stage RELATED	SOY:0000101	m2
SOY:0000340	m3.1	Leaf bud visible.		SOY:0000102	m3
SOY:0000341	m3.2	Leaflet blades visible.		SOY:0000102	m3
SOY:0000342	m3.3	Leaflets visible.		SOY:0000102	m3
SOY:0000343	m3.4	Leaflets unfurled.		SOY:0000102	m3
SOY:0000344	m3.5	Leaflets partially open.		SOY:0000102	m3
SOY:0000345	m3.6	Leaflets half open.		SOY:0000102	m3
SOY:0000346	m3.7	Leaflets fully open.	BBCH scale 103 Trifoliolate leaf on third node unfolded RELATED; PO:0007106 LP.03 three leaves visible RELATED	SOY:0000102	m3
SOY:0000347	m3.8	Leaflets are mature size.	PO:0001053 3 leaf fully expanded RELATED	SOY:0000102	m3
SOY:0000348	m3.9	Leaflets are senescent.	PO:0001054 4 leaf senescence stage RELATED	SOY:0000102	m3
SOY:0000349	m4.1	Leaf bud visible.		SOY:0000103	m4
SOY:0000350	m4.2	Leaflet blades visible.		SOY:0000103	m4
SOY:0000351	m4.3	Leaflets visible.		SOY:0000103	m4
SOY:0000352	m4.4	Leaflets unfurled.		SOY:0000103	m4
SOY:0000353	m4.5	Leaflets partially open.		SOY:0000103	m4
SOY:0000354	m4.6	Leaflets half open.		SOY:0000103	m4
SOY:0000355	m4.7	Leaflets fully open.	BBCH scale 104 Trifoliolate leaf on fourth node unfolded RELATED; PO:0007115 LP.04 four leaves visible RELATED	SOY:0000103	m4
SOY:0000356	m4.8	Leaflets are mature size.	PO:0001053 3 leaf fully expanded RELATED	SOY:0000103	m4
SOY:0000357	m4.9	Leaflets are senescent.	PO:0001054 4 leaf senescence stage RELATED	SOY:0000103	m4
SOY:0000358	m5.1	Leaf bud visible.		SOY:0000104	m5
SOY:0000359	m5.2	Leaflet blades visible.		SOY:0000104	m5
SOY:0000360	m5.3	Leaflets visible.		SOY:0000104	m5
SOY:0000361	m5.4	Leaflets unfurled.		SOY:0000104	m5
SOY:0000362	m5.5	Leaflets partially open.		SOY:0000104	m5
SOY:0000363	m5.6	Leaflets half open.		SOY:0000104	m5
SOY:0000364	m5.7	Leaflets fully open.	BBCH scale 105 Trifoliolate leaf on fifth node unfolded RELATED; PO:0007065 LP.05 five leaves visible RELATED	SOY:0000104	m5
SOY:0000365	m5.8	Leaflets are mature size.	PO:0001053 3 leaf fully expanded RELATED	SOY:0000104	m5
SOY:0000366	m5.9	Leaflets senescent.	PO:0001054 4 leaf senescence stage RELATED	SOY:0000104	m5
SOY:0000367	m6.1	Leaf bud visible.		SOY:0000105	m6
SOY:0000368	m6.2	Leaf blades visible.		SOY:0000105	m6
SOY:0000369	m6.3	Leaflets visible.		SOY:0000105	m6
SOY:0000370	m6.4	Leaflets half open.		SOY:0000105	m6
SOY:0000371	m6.5	Leaflets partially open.		SOY:0000105	m6
SOY:0000372	m6.6	Leaflets half open.		SOY:0000105	m6
SOY:0000373	m6.7	Leaflets fully open.	BBCH scale 106 Trifoliolate leaf on sixth node unfolded RELATED; PO:0007123 LP.06 six leaves visible RELATED	SOY:0000105	m6
SOY:0000374	m6.8	Leaflets are mature size.	PO:0001053 3 leaf fully expanded RELATED	SOY:0000105	m6
SOY:0000375	m6.9	Leaflets are senescent.	PO:0001054 4 leaf senescence stage RELATED	SOY:0000105	m6
SOY:0000376	m7.1	Leaf bud visible.		SOY:0000106	m7
SOY:0000377	m7.2	Leaflet blades visible.		SOY:0000106	m7
SOY:0000378	m7.3	Leaflets visible.		SOY:0000106	m7
SOY:0000379	m7.4	Leaflets unfurled.		SOY:0000106	m7
SOY:0000380	m7.5	Leaflets partially open.		SOY:0000106	m7
SOY:0000381	m7.6	Leaflets fully open.		SOY:0000106	m7
SOY:0000382	m7.7	Leaflets fully open.	BBCH scale 107 Trifoliolate leaf on seventh node unfolded RELATED; PO:0007063 LP.07 seven leaves visible RELATED	SOY:0000106	m7
SOY:0000383	m7.8	Leaflets are mature size.	PO:0001053 3 leaf fully expanded RELATED	SOY:0000106	m7
SOY:0000384	m7.9	Leaflets are sencescent.	PO:0001054 4 leaf senescence stage RELATED	SOY:0000106	m7
SOY:0000385	m8.1	Leaf bud visible.		SOY:0000107	m8
SOY:0000386	m8.2	Leaflet blades visible.		SOY:0000107	m8
SOY:0000387	m8.3	Leaflets visible.		SOY:0000107	m8
SOY:0000388	m8.4	Leaflets unfurled.		SOY:0000107	m8
SOY:0000389	m8.5	Leaflets partially open.		SOY:0000107	m8
SOY:0000390	m8.6	Leaflets half open.		SOY:0000107	m8
SOY:0000391	m8.7	Leaflets fully open.	BBCH scale 108 Trifoliolate leaf on eigth node unfolded RELATED; PO:0007095 LP.08 eight leaves visible RELATED	SOY:0000107	m8
SOY:0000392	m8.8	Leaflets are mature size.	PO:0001053 3 leaf fully expanded RELATED	SOY:0000107	m8
SOY:0000393	m8.9	Leaflets are senescent.	PO:0001054 4 leaf senescence stage RELATED	SOY:0000107	m8
SOY:0000394	m9.1	Leaf bud visible.		SOY:0000108	m9
SOY:0000395	m9.2	Leaflet blades visible.		SOY:0000108	m9
SOY:0000396	m9.3	Leaflets visible.		SOY:0000108	m9
SOY:0000397	m9.4	Leaflets unfurled.		SOY:0000108	m9
SOY:0000398	m9.5	Leaflets partially open.		SOY:0000108	m9
SOY:0000399	m9.6	Leaflets half open.		SOY:0000108	m9
SOY:0000400	m9.7	Leaflets fully open.	BBCH scale 109 Trifoliolate leaf on nineth node unfolded RELATED; PO:0007101 LP.09 nine leaves visible RELATED	SOY:0000108	m9
SOY:0000401	m9.8	Leaflets are mature size.	PO:0001053 3 leaf fully expanded RELATED	SOY:0000108	m9
SOY:0000402	m9.9	Leaflets are senescent.	PO:0001054 4 leaf senescene stage RELATED	SOY:0000108	m9
SOY:0000403	m1-F0.1	Flower bud just visible.		SOY:0000175	m1-F0
SOY:0000404	m1-F0.2	Flower petals visible.		SOY:0000175	m1-F0
SOY:0000405	m1-F0.3	Flower petals visible and flower closed.		SOY:0000175	m1-F0
SOY:0000406	m1-F0.4	Flower open.		SOY:0000175	m1-F0
SOY:0000407	m1-F0.5	Flower petals senescent.		SOY:0000175	m1-F0
SOY:0000408	m1-F0.6	Pod visible.		SOY:0000175	m1-F0
SOY:0000409	m1-F0.7	Pod small.		SOY:0000175	m1-F0
SOY:0000410	m1-F0.8	Medium size pod.		SOY:0000175	m1-F0
SOY:0000411	m1-F0.9	Full size pod.		SOY:0000175	m1-F0
SOY:0000412	m2-F0.1	Flower bud visible.		SOY:0000176	m2-F0
SOY:0000413	m2-F0.2	Flower petals visible.		SOY:0000176	m2-F0
SOY:0000414	m2-F0.3	Flower petals visible and flower closed.		SOY:0000176	m2-F0
SOY:0000415	m2-F0.4	Flower open.		SOY:0000176	m2-F0
SOY:0000416	m2-F0.5	Flower petals senescent.		SOY:0000176	m2-F0
SOY:0000417	m2-F0.6	Pod visible.		SOY:0000176	m2-F0
SOY:0000418	m2-F0.7	Small size pod.		SOY:0000176	m2-F0
SOY:0000419	m2-F0.8	Medium size pod.		SOY:0000176	m2-F0
SOY:0000420	m2-F0.9	Full sized pod.		SOY:0000176	m2-F0
SOY:0000421	m3-F0.1	Flower bud visible.		SOY:0000177	m3-F0
SOY:0000422	m3-F0.2	Flower petals just visible.		SOY:0000177	m3-F0
SOY:0000423	m3-F0.3	Flower petals visible but flower is closed.		SOY:0000177	m3-F0
SOY:0000424	m3-F0.4	Flower open.		SOY:0000177	m3-F0
SOY:0000425	m3-F0.5	Flower petals senescent.		SOY:0000177	m3-F0
SOY:0000426	m3-F0.6	Pod visible.		SOY:0000177	m3-F0
SOY:0000427	m3-F0.7	Small size pod.		SOY:0000177	m3-F0
SOY:0000428	m3-F0.8	Medium size pod.		SOY:0000177	m3-F0
SOY:0000429	m3-F0.9	Full size pod.		SOY:0000177	m3-F0
SOY:0000430	m4-F0.1	Flower bud visible.		SOY:0000178	m4-F0
SOY:0000431	m4-F0.2	Flower petals just visible.		SOY:0000178	m4-F0
SOY:0000432	m4-F0.3	Flower petals visible but flower closed.		SOY:0000178	m4-F0
SOY:0000433	m4-F0.4	Flower open.		SOY:0000178	m4-F0
SOY:0000434	m4-F0.5	Flower petals senescent.		SOY:0000178	m4-F0
SOY:0000435	m4-F0.6	Pod just visible.		SOY:0000178	m4-F0
SOY:0000436	m4-F0.7	Small size pod.		SOY:0000178	m4-F0
SOY:0000437	m4-F0.8	Medium size pod.		SOY:0000178	m4-F0
SOY:0000438	m4-F0.9	Full size pod.		SOY:0000178	m4-F0
SOY:0000439	m5-F0.1	Flower bud visible.		SOY:0000179	m5-F0
SOY:0000440	m5-F0.2	Flower petals just visible.		SOY:0000179	m5-F0
SOY:0000441	m5-F0.3	Flower petals visible but flower is closed.		SOY:0000179	m5-F0
SOY:0000442	m5-F0.4	Flower open.		SOY:0000179	m5-F0
SOY:0000443	m5-F0.5	Flower petals sencescent.		SOY:0000179	m5-F0
SOY:0000444	m5-F0.6	Pod just visible.		SOY:0000179	m5-F0
SOY:0000445	m3-2	The 2nd metamer (internode and node) forming from an axillary shoot originating from the m3 metamer on the main shoot.	PO:0006343 axillary shoot BROAD; PO:0020141 Stem node BROAD; PO:0020142 Stem internode BROAD	SOY:0000241	Axillary Shoot Metamers
SOY:0000446	m5-F0.7	Small size pod.		SOY:0000179	m5-F0
SOY:0000447	m5-F0.8	Medium size pod.		SOY:0000179	m5-F0
SOY:0000448	m5-F0.9	Full size pod.		SOY:0000179	m5-F0
SOY:0000449	m6-F0.1	Flower bud just visible.		SOY:0000179	m5-F0
SOY:0000450	m6-F0.2	Flower petals just visible.		SOY:0000179	m5-F0
SOY:0000451	m6-F0.3	Flower petals visible but flower is closed.		SOY:0000179	m5-F0
SOY:0000452	m6-F0.4	Flower open.		SOY:0000179	m5-F0
SOY:0000453	m6-F0.5	Flower petals sencesent.		SOY:0000179	m5-F0
SOY:0000454	m6-F0.6	Pod just visible.		SOY:0000179	m5-F0
SOY:0000455	m6-F0.7	Small size pod.		SOY:0000179	m5-F0
SOY:0000456	m6-F0.8	Medium size pod.		SOY:0000179	m5-F0
SOY:0000457	m6-F0.9	Full size pod.		SOY:0000179	m5-F0
SOY:0000458	m7-F0.1	Flower bud just visible.		SOY:0000181	m7-F0
SOY:0000459	m7-F0.2	Flower petals just visible.		SOY:0000181	m7-F0
SOY:0000460	m7-F0.3	Flower petals visible but flower is closed.		SOY:0000181	m7-F0
SOY:0000461	m7-F0.4	Flower petals open but flower is closed.		SOY:0000181	m7-F0
SOY:0000462	m7-F0.5	Flower petals senescent.		SOY:0000181	m7-F0
SOY:0000463	m7-F0.6	Pod visible.		SOY:0000181	m7-F0
SOY:0000464	m7-F0.7	Small size pod.		SOY:0000181	m7-F0
SOY:0000465	m7-F0.8	Medium size pod.		SOY:0000181	m7-F0
SOY:0000466	m7-F0.9	Full size pod.		SOY:0000181	m7-F0
SOY:0000467	m8-F0.1	Flower bud visible.		SOY:0000182	m8-F0
SOY:0000468	m8-F0.2	Flower petals just visible.		SOY:0000182	m8-F0
SOY:0000469	m8-F0.3	Flower petals visible but flower is closed.		SOY:0000182	m8-F0
SOY:0000470	m8-F0.4	Flower open.		SOY:0000182	m8-F0
SOY:0000471	m8-F0.5	Flower petals senescent.		SOY:0000182	m8-F0
SOY:0000472	m8-F0.6	Pod just visible.		SOY:0000182	m8-F0
SOY:0000473	m8-F0.7	Small size pod.		SOY:0000182	m8-F0
SOY:0000474	m8-F0.8	Medium size pod.		SOY:0000182	m8-F0
SOY:0000475	m8-F0.9	Full size pod.		SOY:0000182	m8-F0
SOY:0000476	m9-F0.1	Flower bud visible.		SOY:0000183	m9-F0
